latitude,longitude
42.45837402340,-79.60827636720
42.45837402340,-79.59164428710
42.45837402340,-79.57495117190
42.45837402340,-79.55828857420
42.45837402340,-79.54165649410
42.45837402340,-79.52496337890
42.45837402340,-79.50830078120
42.47497558590,-79.74163818360
42.47497558590,-79.72497558590
42.47497558590,-79.70834350590
42.47497558590,-79.69165039060
42.47497558590,-79.67498779300
42.47497558590,-79.65835571290
42.47497558590,-79.64166259770
42.47497558590,-79.62493896480
42.47497558590,-79.60827636720
42.47497558590,-79.59164428710
42.47497558590,-79.57495117190
42.47497558590,-79.55828857420
42.47497558590,-79.54165649410
42.47497558590,-79.52496337890
42.47497558590,-79.50830078120
42.49169921880,-79.74163818360
42.49169921880,-79.72497558590
42.49169921880,-79.70834350590
42.49169921880,-79.69165039060
42.49169921880,-79.67498779300
42.49169921880,-79.65835571290
42.49169921880,-79.64166259770
42.49169921880,-79.62493896480
42.49169921880,-79.60827636720
42.49169921880,-79.59164428710
42.49169921880,-79.57495117190
42.49169921880,-79.55828857420
42.49169921880,-79.54165649410
42.49169921880,-79.52496337890
42.49169921880,-79.50830078120
42.39178466800,-79.49163818360
42.40838623050,-79.49163818360
42.40838623050,-79.47497558590
42.40838623050,-79.45834350590
42.40838623050,-79.44165039060
42.42498779300,-79.49163818360
42.42498779300,-79.47497558590
42.42498779300,-79.45834350590
42.42498779300,-79.44165039060
42.42498779300,-79.42498779300
42.44168090820,-79.49163818360
42.44168090820,-79.47497558590
42.44168090820,-79.45834350590
42.44168090820,-79.44165039060
42.44168090820,-79.42498779300
42.45837402340,-79.49163818360
42.45837402340,-79.47497558590
42.45837402340,-79.45834350590
42.45837402340,-79.44165039060
42.45837402340,-79.42498779300
42.45837402340,-79.40835571290
42.45837402340,-79.39166259770
42.47497558590,-79.49163818360
42.47497558590,-79.47497558590
42.47497558590,-79.45834350590
42.47497558590,-79.44165039060
42.47497558590,-79.42498779300
42.47497558590,-79.40835571290
42.47497558590,-79.39166259770
42.47497558590,-79.37493896480
42.47497558590,-79.35827636720
42.49169921880,-79.49163818360
42.49169921880,-79.47497558590
42.49169921880,-79.45834350590
42.49169921880,-79.44165039060
42.49169921880,-79.42498779300
42.49169921880,-79.40835571290
42.49169921880,-79.39166259770
42.49169921880,-79.37493896480
42.49169921880,-79.35827636720
42.49169921880,-79.34164428710
42.49169921880,-79.32495117190
42.50842285160,-79.75830078120
42.52502441410,-79.75830078120
42.50842285160,-79.74163818360
42.50842285160,-79.72497558590
42.50842285160,-79.70834350590
42.50842285160,-79.69165039060
42.50842285160,-79.67498779300
42.50842285160,-79.65835571290
42.50842285160,-79.64166259770
42.50842285160,-79.62493896480
42.50842285160,-79.60827636720
42.50842285160,-79.59164428710
42.50842285160,-79.57495117190
42.50842285160,-79.55828857420
42.50842285160,-79.54165649410
42.50842285160,-79.52496337890
42.50842285160,-79.50830078120
42.52502441410,-79.74163818360
42.52502441410,-79.72497558590
42.52502441410,-79.70834350590
42.52502441410,-79.69165039060
42.52502441410,-79.67498779300
42.52502441410,-79.65835571290
42.52502441410,-79.64166259770
42.52502441410,-79.62493896480
42.52502441410,-79.60827636720
42.52502441410,-79.59164428710
42.52502441410,-79.57495117190
42.52502441410,-79.55828857420
42.52502441410,-79.54165649410
42.52502441410,-79.52496337890
42.52502441410,-79.50830078120
42.54171752930,-79.72497558590
42.54171752930,-79.70834350590
42.54171752930,-79.69165039060
42.54171752930,-79.67498779300
42.54171752930,-79.65835571290
42.54171752930,-79.64166259770
42.54171752930,-79.62493896480
42.54171752930,-79.60827636720
42.54171752930,-79.59164428710
42.54171752930,-79.57495117190
42.54171752930,-79.55828857420
42.54171752930,-79.54165649410
42.54171752930,-79.52496337890
42.54171752930,-79.50830078120
42.55841064450,-79.67498779300
42.55841064450,-79.65835571290
42.55841064450,-79.64166259770
42.55841064450,-79.62493896480
42.55841064450,-79.60827636720
42.55841064450,-79.59164428710
42.55841064450,-79.57495117190
42.55841064450,-79.55828857420
42.55841064450,-79.54165649410
42.55841064450,-79.52496337890
42.55841064450,-79.50830078120
42.57501220700,-79.62493896480
42.57501220700,-79.60827636720
42.57501220700,-79.59164428710
42.57501220700,-79.57495117190
42.57501220700,-79.55828857420
42.57501220700,-79.54165649410
42.57501220700,-79.52496337890
42.57501220700,-79.50830078120
42.59170532230,-79.59164428710
42.59170532230,-79.57495117190
42.59170532230,-79.55828857420
42.59170532230,-79.54165649410
42.59170532230,-79.52496337890
42.59170532230,-79.50830078120
42.60839843750,-79.54165649410
42.60839843750,-79.52496337890
42.60839843750,-79.50830078120
42.50842285160,-79.49163818360
42.50842285160,-79.47497558590
42.50842285160,-79.45834350590
42.50842285160,-79.44165039060
42.50842285160,-79.42498779300
42.50842285160,-79.40835571290
42.50842285160,-79.39166259770
42.50842285160,-79.37493896480
42.50842285160,-79.35827636720
42.50842285160,-79.34164428710
42.50842285160,-79.32495117190
42.50842285160,-79.30828857420
42.50842285160,-79.29165649410
42.50842285160,-79.27496337890
42.52502441410,-79.49163818360
42.52502441410,-79.47497558590
42.52502441410,-79.45834350590
42.52502441410,-79.44165039060
42.52502441410,-79.42498779300
42.52502441410,-79.40835571290
42.52502441410,-79.39166259770
42.52502441410,-79.37493896480
42.52502441410,-79.35827636720
42.52502441410,-79.34164428710
42.52502441410,-79.32495117190
42.52502441410,-79.30828857420
42.52502441410,-79.29165649410
42.52502441410,-79.27496337890
42.52502441410,-79.25830078120
42.54171752930,-79.49163818360
42.54171752930,-79.47497558590
42.54171752930,-79.45834350590
42.54171752930,-79.44165039060
42.54171752930,-79.42498779300
42.54171752930,-79.40835571290
42.54171752930,-79.39166259770
42.54171752930,-79.37493896480
42.54171752930,-79.35827636720
42.54171752930,-79.34164428710
42.54171752930,-79.32495117190
42.54171752930,-79.30828857420
42.54171752930,-79.29165649410
42.54171752930,-79.27496337890
42.54171752930,-79.25830078120
42.55841064450,-79.49163818360
42.55841064450,-79.47497558590
42.55841064450,-79.45834350590
42.55841064450,-79.44165039060
42.55841064450,-79.42498779300
42.55841064450,-79.40835571290
42.55841064450,-79.39166259770
42.55841064450,-79.37493896480
42.55841064450,-79.35827636720
42.55841064450,-79.34164428710
42.55841064450,-79.32495117190
42.55841064450,-79.30828857420
42.55841064450,-79.29165649410
42.55841064450,-79.27496337890
42.55841064450,-79.25830078120
42.57501220700,-79.49163818360
42.57501220700,-79.47497558590
42.57501220700,-79.45834350590
42.57501220700,-79.44165039060
42.57501220700,-79.42498779300
42.57501220700,-79.40835571290
42.57501220700,-79.39166259770
42.57501220700,-79.37493896480
42.57501220700,-79.35827636720
42.57501220700,-79.34164428710
42.57501220700,-79.32495117190
42.57501220700,-79.30828857420
42.57501220700,-79.29165649410
42.57501220700,-79.27496337890
42.57501220700,-79.25830078120
42.59170532230,-79.49163818360
42.59170532230,-79.47497558590
42.59170532230,-79.45834350590
42.59170532230,-79.44165039060
42.59170532230,-79.42498779300
42.59170532230,-79.40835571290
42.59170532230,-79.39166259770
42.59170532230,-79.37493896480
42.59170532230,-79.35827636720
42.59170532230,-79.34164428710
42.59170532230,-79.32495117190
42.59170532230,-79.30828857420
42.59170532230,-79.29165649410
42.59170532230,-79.27496337890
42.59170532230,-79.25830078120
42.60839843750,-79.49163818360
42.60839843750,-79.47497558590
42.60839843750,-79.45834350590
42.60839843750,-79.44165039060
42.60839843750,-79.42498779300
42.60839843750,-79.40835571290
42.60839843750,-79.39166259770
42.60839843750,-79.37493896480
42.60839843750,-79.35827636720
42.60839843750,-79.34164428710
42.60839843750,-79.32495117190
42.60839843750,-79.30828857420
42.60839843750,-79.29165649410
42.60839843750,-79.27496337890
42.60839843750,-79.25830078120
42.62509155270,-79.49163818360
42.62509155270,-79.47497558590
42.62509155270,-79.45834350590
42.62509155270,-79.44165039060
42.62509155270,-79.42498779300
42.62509155270,-79.40835571290
42.62509155270,-79.39166259770
42.62509155270,-79.37493896480
42.62509155270,-79.35827636720
42.62509155270,-79.34164428710
42.62509155270,-79.32495117190
42.62509155270,-79.30828857420
42.62509155270,-79.29165649410
42.62509155270,-79.27496337890
42.62509155270,-79.25830078120
42.64178466800,-79.45834350590
42.64178466800,-79.44165039060
42.64178466800,-79.42498779300
42.64178466800,-79.40835571290
42.64178466800,-79.39166259770
42.64178466800,-79.37493896480
42.64178466800,-79.35827636720
42.64178466800,-79.34164428710
42.64178466800,-79.32495117190
42.64178466800,-79.30828857420
42.64178466800,-79.29165649410
42.64178466800,-79.27496337890
42.64178466800,-79.25830078120
42.65838623050,-79.40835571290
42.65838623050,-79.39166259770
42.65838623050,-79.37493896480
42.65838623050,-79.35827636720
42.65838623050,-79.34164428710
42.65838623050,-79.32495117190
42.65838623050,-79.30828857420
42.65838623050,-79.29165649410
42.65838623050,-79.27496337890
42.65838623050,-79.25830078120
42.54171752930,-79.24163818360
42.54171752930,-79.22497558590
42.54171752930,-79.20834350590
42.54171752930,-79.19165039060
42.55841064450,-79.24163818360
42.55841064450,-79.22497558590
42.55841064450,-79.20834350590
42.55841064450,-79.19165039060
42.55841064450,-79.17498779300
42.55841064450,-79.15835571290
42.55841064450,-79.14166259770
42.57501220700,-79.24163818360
42.57501220700,-79.22497558590
42.57501220700,-79.20834350590
42.57501220700,-79.19165039060
42.57501220700,-79.17498779300
42.57501220700,-79.15835571290
42.57501220700,-79.14166259770
42.59170532230,-79.24163818360
42.59170532230,-79.22497558590
42.59170532230,-79.20834350590
42.59170532230,-79.19165039060
42.59170532230,-79.17498779300
42.59170532230,-79.15835571290
42.59170532230,-79.14166259770
42.59170532230,-79.12493896480
42.60839843750,-79.24163818360
42.60839843750,-79.22497558590
42.60839843750,-79.20834350590
42.60839843750,-79.19165039060
42.60839843750,-79.17498779300
42.60839843750,-79.15835571290
42.60839843750,-79.14166259770
42.60839843750,-79.12493896480
42.60839843750,-79.10827636720
42.62509155270,-79.24163818360
42.62509155270,-79.22497558590
42.62509155270,-79.20834350590
42.62509155270,-79.19165039060
42.62509155270,-79.17498779300
42.62509155270,-79.15835571290
42.62509155270,-79.14166259770
42.62509155270,-79.12493896480
42.62509155270,-79.10827636720
42.62509155270,-79.09164428710
42.64178466800,-79.24163818360
42.64178466800,-79.22497558590
42.64178466800,-79.20834350590
42.64178466800,-79.19165039060
42.64178466800,-79.17498779300
42.64178466800,-79.15835571290
42.64178466800,-79.14166259770
42.64178466800,-79.12493896480
42.64178466800,-79.10827636720
42.64178466800,-79.09164428710
42.64178466800,-79.07495117190
42.64178466800,-79.05828857420
42.65838623050,-79.24163818360
42.65838623050,-79.22497558590
42.65838623050,-79.20834350590
42.65838623050,-79.19165039060
42.67498779300,-79.35827636720
42.67498779300,-79.34164428710
42.67498779300,-79.32495117190
42.67498779300,-79.30828857420
42.67498779300,-79.29165649410
42.67498779300,-79.27496337890
42.67498779300,-79.25830078120
42.69168090820,-79.32495117190
42.69168090820,-79.30828857420
42.69168090820,-79.29165649410
42.69168090820,-79.27496337890
42.69168090820,-79.25830078120
42.70837402340,-79.27496337890
42.70837402340,-79.25830078120
42.65838623050,-79.17498779300
42.65838623050,-79.15835571290
42.65838623050,-79.14166259770
42.65838623050,-79.12493896480
42.65838623050,-79.10827636720
42.65838623050,-79.09164428710
42.65838623050,-79.07495117190
42.65838623050,-79.05828857420
42.67498779300,-79.24163818360
42.67498779300,-79.22497558590
42.67498779300,-79.20834350590
42.67498779300,-79.19165039060
42.67498779300,-79.17498779300
42.67498779300,-79.15835571290
42.67498779300,-79.14166259770
42.67498779300,-79.12493896480
42.67498779300,-79.10827636720
42.67498779300,-79.09164428710
42.67498779300,-79.07495117190
42.67498779300,-79.05828857420
42.69168090820,-79.24163818360
42.69168090820,-79.22497558590
42.69168090820,-79.20834350590
42.69168090820,-79.19165039060
42.69168090820,-79.17498779300
42.69168090820,-79.15835571290
42.69168090820,-79.14166259770
42.69168090820,-79.12493896480
42.69168090820,-79.10827636720
42.69168090820,-79.09164428710
42.69168090820,-79.07495117190
42.69168090820,-79.05828857420
42.69168090820,-79.04165649410
42.69168090820,-79.02496337890
42.70837402340,-79.24163818360
42.70837402340,-79.22497558590
42.70837402340,-79.20834350590
42.70837402340,-79.19165039060
42.70837402340,-79.17498779300
42.70837402340,-79.15835571290
42.70837402340,-79.14166259770
42.70837402340,-79.12493896480
42.70837402340,-79.10827636720
42.70837402340,-79.09164428710
42.70837402340,-79.07495117190
42.70837402340,-79.05828857420
42.70837402340,-79.04165649410
42.70837402340,-79.02496337890
42.70837402340,-79.00830078120
42.72497558590,-79.22497558590
42.72497558590,-79.20834350590
42.72497558590,-79.19165039060
42.72497558590,-79.17498779300
42.72497558590,-79.15835571290
42.72497558590,-79.14166259770
42.72497558590,-79.12493896480
42.72497558590,-79.10827636720
42.72497558590,-79.09164428710
42.72497558590,-79.07495117190
42.72497558590,-79.05828857420
42.72497558590,-79.04165649410
42.72497558590,-79.02496337890
42.72497558590,-79.00830078120
42.74169921880,-79.19165039060
42.74169921880,-79.17498779300
42.74169921880,-79.15835571290
42.74169921880,-79.14166259770
42.74169921880,-79.12493896480
42.74169921880,-79.10827636720
42.74169921880,-79.09164428710
42.74169921880,-79.07495117190
42.74169921880,-79.05828857420
42.74169921880,-79.04165649410
42.74169921880,-79.02496337890
42.74169921880,-79.00830078120
42.70837402340,-78.99163818360
42.70837402340,-78.97497558590
42.72497558590,-78.99163818360
42.72497558590,-78.97497558590
42.72497558590,-78.95834350590
42.72497558590,-78.94165039060
42.74169921880,-78.99163818360
42.74169921880,-78.97497558590
42.74169921880,-78.95834350590
42.74169921880,-78.94165039060
42.74169921880,-78.92498779300
42.74169921880,-78.90835571290
42.75842285160,-79.14166259770
42.75842285160,-79.12493896480
42.75842285160,-79.10827636720
42.75842285160,-79.09164428710
42.75842285160,-79.07495117190
42.75842285160,-79.05828857420
42.75842285160,-79.04165649410
42.75842285160,-79.02496337890
42.75842285160,-79.00830078120
42.77502441410,-79.09164428710
42.77502441410,-79.07495117190
42.77502441410,-79.05828857420
42.77502441410,-79.04165649410
42.77502441410,-79.02496337890
42.77502441410,-79.00830078120
42.79171752930,-79.05828857420
42.79171752930,-79.04165649410
42.79171752930,-79.02496337890
42.79171752930,-79.00830078120
42.80841064450,-79.00830078120
42.75842285160,-78.99163818360
42.75842285160,-78.97497558590
42.75842285160,-78.95834350590
42.75842285160,-78.94165039060
42.75842285160,-78.92498779300
42.75842285160,-78.90835571290
42.75842285160,-78.89166259770
42.75842285160,-78.87493896480
42.77502441410,-78.99163818360
42.77502441410,-78.97497558590
42.77502441410,-78.95834350590
42.77502441410,-78.94165039060
42.77502441410,-78.92498779300
42.77502441410,-78.90835571290
42.77502441410,-78.89166259770
42.77502441410,-78.87493896480
42.77502441410,-78.85827636720
42.79171752930,-78.99163818360
42.79171752930,-78.97497558590
42.79171752930,-78.95834350590
42.79171752930,-78.94165039060
42.79171752930,-78.92498779300
42.79171752930,-78.90835571290
42.79171752930,-78.89166259770
42.79171752930,-78.87493896480
42.79171752930,-78.85827636720
42.80841064450,-78.99163818360
42.80841064450,-78.97497558590
42.80841064450,-78.95834350590
42.80841064450,-78.94165039060
42.80841064450,-78.92498779300
42.80841064450,-78.90835571290
42.80841064450,-78.89166259770
42.80841064450,-78.87493896480
42.80841064450,-78.85827636720
42.82501220700,-78.97497558590
42.82501220700,-78.95834350590
42.82501220700,-78.94165039060
42.82501220700,-78.92498779300
42.82501220700,-78.90835571290
42.82501220700,-78.89166259770
42.82501220700,-78.87493896480
42.82501220700,-78.85827636720
42.84170532230,-78.95834350590
42.84170532230,-78.94165039060
42.84170532230,-78.92498779300
42.84170532230,-78.90835571290
42.84170532230,-78.89166259770
42.84170532230,-78.87493896480
42.84170532230,-78.85827636720
42.85839843750,-78.92498779300
42.85839843750,-78.90835571290
42.85839843750,-78.89166259770
42.85839843750,-78.87493896480
42.85839843750,-78.85827636720
42.87509155270,-78.92498779300
42.87509155270,-78.90835571290
42.87509155270,-78.89166259770
42.87509155270,-78.87493896480
42.89178466800,-78.90835571290
42.89178466800,-78.89166259770
43.17498779300,-77.52496337890
43.19168090820,-77.52496337890
43.19168090820,-77.50830078120
43.20837402340,-77.54165649410
43.20837402340,-77.52496337890
43.22497558590,-77.54165649410
43.22497558590,-77.52496337890
43.24169921880,-77.59164428710
43.24169921880,-77.57495117190
43.24169921880,-77.55828857420
43.24169921880,-77.54165649410
43.24169921880,-77.52496337890
43.24169921880,-77.50830078120
43.25842285160,-79.07495117190
43.25842285160,-79.05828857420
43.27502441410,-79.09164428710
43.27502441410,-79.07495117190
43.27502441410,-79.05828857420
43.27502441410,-79.04165649410
43.27502441410,-79.02496337890
43.27502441410,-79.00830078120
43.29171752930,-79.09164428710
43.29171752930,-79.07495117190
43.29171752930,-79.05828857420
43.29171752930,-79.04165649410
43.29171752930,-79.02496337890
43.29171752930,-79.00830078120
43.30841064450,-79.10827636720
43.30841064450,-79.09164428710
43.30841064450,-79.07495117190
43.30841064450,-79.05828857420
43.30841064450,-79.04165649410
43.30841064450,-79.02496337890
43.30841064450,-79.00830078120
43.32501220700,-79.12493896480
43.32501220700,-79.10827636720
43.32501220700,-79.09164428710
43.32501220700,-79.07495117190
43.32501220700,-79.05828857420
43.32501220700,-79.04165649410
43.32501220700,-79.02496337890
43.32501220700,-79.00830078120
43.34170532230,-79.12493896480
43.34170532230,-79.10827636720
43.34170532230,-79.09164428710
43.34170532230,-79.07495117190
43.34170532230,-79.05828857420
43.34170532230,-79.04165649410
43.34170532230,-79.02496337890
43.34170532230,-79.00830078120
43.27502441410,-78.99163818360
43.27502441410,-78.97497558590
43.27502441410,-78.95834350590
43.29171752930,-78.99163818360
43.29171752930,-78.97497558590
43.29171752930,-78.95834350590
43.29171752930,-78.94165039060
43.29171752930,-78.92498779300
43.29171752930,-78.90835571290
43.30841064450,-78.99163818360
43.30841064450,-78.97497558590
43.30841064450,-78.95834350590
43.30841064450,-78.94165039060
43.30841064450,-78.92498779300
43.30841064450,-78.90835571290
43.30841064450,-78.89166259770
43.30841064450,-78.87493896480
43.30841064450,-78.85827636720
43.30841064450,-78.84164428710
43.32501220700,-78.99163818360
43.32501220700,-78.97497558590
43.32501220700,-78.95834350590
43.32501220700,-78.94165039060
43.32501220700,-78.92498779300
43.32501220700,-78.90835571290
43.32501220700,-78.89166259770
43.32501220700,-78.87493896480
43.32501220700,-78.85827636720
43.32501220700,-78.84164428710
43.32501220700,-78.82495117190
43.32501220700,-78.80828857420
43.32501220700,-78.79165649410
43.32501220700,-78.77496337890
43.32501220700,-78.75830078120
43.34170532230,-78.99163818360
43.34170532230,-78.97497558590
43.34170532230,-78.95834350590
43.34170532230,-78.94165039060
43.34170532230,-78.92498779300
43.34170532230,-78.90835571290
43.34170532230,-78.89166259770
43.34170532230,-78.87493896480
43.34170532230,-78.85827636720
43.34170532230,-78.84164428710
43.34170532230,-78.82495117190
43.34170532230,-78.80828857420
43.34170532230,-78.79165649410
43.34170532230,-78.77496337890
43.34170532230,-78.75830078120
43.34170532230,-78.74163818360
43.25842285160,-77.62493896480
43.25842285160,-77.60827636720
43.25842285160,-77.59164428710
43.25842285160,-77.57495117190
43.25842285160,-77.55828857420
43.25842285160,-77.54165649410
43.25842285160,-77.52496337890
43.25842285160,-77.50830078120
43.27502441410,-77.65835571290
43.27502441410,-77.64166259770
43.27502441410,-77.62493896480
43.27502441410,-77.60827636720
43.27502441410,-77.59164428710
43.27502441410,-77.57495117190
43.27502441410,-77.55828857420
43.27502441410,-77.54165649410
43.27502441410,-77.52496337890
43.27502441410,-77.50830078120
43.29171752930,-77.69165039060
43.29171752930,-77.67498779300
43.29171752930,-77.65835571290
43.29171752930,-77.64166259770
43.29171752930,-77.62493896480
43.29171752930,-77.60827636720
43.29171752930,-77.59164428710
43.29171752930,-77.57495117190
43.29171752930,-77.55828857420
43.29171752930,-77.54165649410
43.29171752930,-77.52496337890
43.29171752930,-77.50830078120
43.30841064450,-77.70834350590
43.30841064450,-77.69165039060
43.30841064450,-77.67498779300
43.30841064450,-77.65835571290
43.30841064450,-77.64166259770
43.30841064450,-77.62493896480
43.30841064450,-77.60827636720
43.30841064450,-77.59164428710
43.30841064450,-77.57495117190
43.30841064450,-77.55828857420
43.30841064450,-77.54165649410
43.30841064450,-77.52496337890
43.30841064450,-77.50830078120
43.32501220700,-77.74163818360
43.32501220700,-77.72497558590
43.32501220700,-77.70834350590
43.32501220700,-77.69165039060
43.32501220700,-77.67498779300
43.32501220700,-77.65835571290
43.32501220700,-77.64166259770
43.32501220700,-77.62493896480
43.32501220700,-77.60827636720
43.32501220700,-77.59164428710
43.32501220700,-77.57495117190
43.32501220700,-77.55828857420
43.32501220700,-77.54165649410
43.32501220700,-77.52496337890
43.32501220700,-77.50830078120
43.25842285160,-77.49163818360
43.25842285160,-77.47497558590
43.25842285160,-77.45834350590
43.25842285160,-77.44165039060
43.27502441410,-77.49163818360
43.27502441410,-77.47497558590
43.27502441410,-77.45834350590
43.27502441410,-77.44165039060
43.27502441410,-77.42498779300
43.27502441410,-77.40835571290
43.27502441410,-77.39166259770
43.27502441410,-77.37493896480
43.27502441410,-77.35827636720
43.27502441410,-77.34164428710
43.27502441410,-77.32495117190
43.27502441410,-77.30828857420
43.27502441410,-77.29165649410
43.27502441410,-77.27496337890
43.27502441410,-77.25830078120
43.29171752930,-77.49163818360
43.29171752930,-77.47497558590
43.29171752930,-77.45834350590
43.29171752930,-77.44165039060
43.29171752930,-77.42498779300
43.29171752930,-77.40835571290
43.29171752930,-77.39166259770
43.29171752930,-77.37493896480
43.29171752930,-77.35827636720
43.29171752930,-77.34164428710
43.29171752930,-77.32495117190
43.29171752930,-77.30828857420
43.29171752930,-77.29165649410
43.29171752930,-77.27496337890
43.29171752930,-77.25830078120
43.30841064450,-77.49163818360
43.30841064450,-77.47497558590
43.30841064450,-77.45834350590
43.30841064450,-77.44165039060
43.30841064450,-77.42498779300
43.30841064450,-77.40835571290
43.30841064450,-77.39166259770
43.30841064450,-77.37493896480
43.30841064450,-77.35827636720
43.30841064450,-77.34164428710
43.30841064450,-77.32495117190
43.30841064450,-77.30828857420
43.30841064450,-77.29165649410
43.30841064450,-77.27496337890
43.30841064450,-77.25830078120
43.32501220700,-77.49163818360
43.32501220700,-77.47497558590
43.32501220700,-77.45834350590
43.32501220700,-77.44165039060
43.32501220700,-77.42498779300
43.32501220700,-77.40835571290
43.32501220700,-77.39166259770
43.32501220700,-77.37493896480
43.32501220700,-77.35827636720
43.32501220700,-77.34164428710
43.32501220700,-77.32495117190
43.32501220700,-77.30828857420
43.32501220700,-77.29165649410
43.32501220700,-77.27496337890
43.32501220700,-77.25830078120
43.27502441410,-77.24163818360
43.27502441410,-77.22497558590
43.27502441410,-77.20834350590
43.27502441410,-77.19165039060
43.27502441410,-77.17498779300
43.27502441410,-77.07495117190
43.27502441410,-77.05828857420
43.27502441410,-77.04165649410
43.27502441410,-77.02496337890
43.27502441410,-77.00830078120
43.29171752930,-77.24163818360
43.29171752930,-77.22497558590
43.29171752930,-77.20834350590
43.29171752930,-77.19165039060
43.29171752930,-77.17498779300
43.29171752930,-77.15835571290
43.29171752930,-77.14166259770
43.29171752930,-77.12493896480
43.29171752930,-77.10827636720
43.29171752930,-77.09164428710
43.29171752930,-77.07495117190
43.29171752930,-77.05828857420
43.29171752930,-77.04165649410
43.29171752930,-77.02496337890
43.29171752930,-77.00830078120
43.30841064450,-77.24163818360
43.30841064450,-77.22497558590
43.30841064450,-77.20834350590
